0,40.72371,-73.95097
1,41.48199,-81.79819
2,30.17746,-81.38758
3,41.72059,-87.70172
4,33.93113,-117.54866
5,33.03699,-117.29198
6,41.0051,-73.78458
7,42.4251,-71.06616
8,34.09668,-117.71978
9,40.72816,-74.07764
10,40.65995,-111.99633
11,38.91817,-78.19444
12,32.9156,-117.14392
13,34.25628,-78.04471
14,41.85059,-87.882
15,34.25628,-78.04471
16,32.52515,-93.75018
17,47.4943,-122.24092
18,41.15376,-87.88754
19,33.95015,-118.03917
20,46.32374,-120.00865
21,39.71734,-74.96933
22,41.9001,-71.08977
23,38.96372,-76.99081
24,38.58894,-89.99038
25,42.7392,-84.62081
26,33.92946,-116.97725
27,31.84568,-102.36764
28,38.96372,-76.99081
29,40.94065,-73.99681
30,40.24537,-75.64963
31,43.91452,-69.96533
32,40.81,-73.9625
33,26.18924,-98.15529
34,32.42067,-104.22884
35,34.09668,-117.71978
36,43.61062,-72.97261
37,37.73604,-120.93549
38,41.72059,-87.70172
39,32.54044,-82.90375
40,39.57582,-105.11221
41,26.68451,-80.66756
42,29.84576,-90.10674
43,40.63316,-74.13653
44,37.71715,-122.40433
45,33.45122,-86.99666
46,40.81,-73.9625
47,33.7207,-116.21677
48,45.0408,-93.263
49,41.6764,-91.58045
50,42.97086,-82.42491
51,33.08014,-83.2321
52,29.53885,-95.44744
53,43.54072,-116.56346
54,37.60876,-77.37331
55,41.55815,-73.0515
56,35.88264,-80.08199
57,39.72943,-104.83192
58,44.27804,-88.27205
59,29.84576,-90.10674
60,38.06084,-97.92977
61,42.30865,-83.48216
62,33.93113,-117.54866
63,34.14251,-118.25508
64,39.33427,-76.43941
65,42.4251,-71.06616
66,32.42067,-104.22884
67,41.47892,-87.45476
68,37.95143,-91.77127
69,39.57582,-105.11221
70,45.0408,-93.263
71,36.91023,-121.75689
72,26.18924,-98.15529
73,46.32374,-120.00865
74,39.57582,-105.11221
75,40.34912,-111.90466
76,41.75338,-86.11084
77,43.61062,-72.97261
78,29.84576,-90.10674
79,47.38093,-122.23484
80,40.72371,-73.95097
81,42.30865,-83.48216
82,44.99012,-123.02621
83,41.55815,-73.0515
84,41.47892,-87.45476
85,31.12406,-97.90308
86,29.53885,-95.44744
87,31.12406,-97.90308
88,28.15112,-82.46148
89,40.81,-73.9625
90,41.72059,-87.70172
91,34.21639,-119.0376
92,33.54428,-84.23381
93,36.61033,-88.31476
94,34.25807,-88.70464
95,39.43534,-84.20299
96,26.2173,-80.22588
97,38.06084,-97.92977
98,36.91023,-121.75689
99,40.68066,-73.47429
100,34.09611,-118.10583
101,40.56754,-89.64066
102,37.73604,-120.93549
103,41.14676,-73.49484
104,38.91817,-78.19444
105,40.34912,-111.90466
106,41.48199,-81.79819
107,45.53929,-122.38731
108,40.56754,-89.64066
109,42.55308,-87.93341
110,33.7207,-116.21677
111,40.72816,-74.07764
112,39.08367,-84.50855
113,42.97086,-82.42491
114,40.81,-73.9625
115,39.32288,-76.72803
116,33.03699,-117.29198
117,40.34912,-111.90466
118,45.0408,-93.263
119,29.53885,-95.44744
120,41.6764,-91.58045
121,28.54944,-81.77285
122,41.80753,-87.65644
123,39.32288,-76.72803
124,37.60876,-77.37331
125,40.57788,-73.95958
126,36.02506,-86.77917
127,45.0408,-93.263
128,41.66394,-83.55521
129,32.54044,-82.90375
130,38.96372,-76.99081
131,39.71734,-74.96933
132,37.60876,-77.37331
133,26.91756,-82.07842
134,45.49428,-122.86705
135,33.95015,-118.03917
136,46.32374,-120.00865
137,38.58894,-89.99038
138,29.65163,-82.32483
139,37.95143,-91.77127
140,29.53885,-95.44744
141,20.88953,-156.47432
142,44.99012,-123.02621
143,39.09112,-94.41551
144,40.68066,-73.47429
145,29.84576,-90.10674
146,40.5576,-74.28459
147,39.32288,-76.72803
148,26.2173,-80.22588
149,20.88953,-156.47432
150,28.90054,-81.26367
151,30.5427,-97.54667
152,31.12406,-97.90308
153,37.95143,-91.77127
154,34.09668,-117.71978
155,32.35126,-95.30106
156,32.54044,-82.90375
